code,name,name_eng,price,shares_common,mcap_common,mcap_total,corp_code,induty_code,fiscal_month,fs_div,currency,fin_rule,net_income_parent,equity_parent,net_income_parent_prior,equity_parent_prior,dps_common,eps_reported,payout_reported_pct,valueup_plan,valueup_first_plan_date,valueup_first_preview_date,valueup_filings,is_financial,pb,roe,roe_prior,roe_jump_pp,div_yield,payout,log_pb,sector_raw,sector,roe_w,fitted_log_pb,residual,discount_pct,sector_adj_log_pb,residual_pooled,justified_pb,pb_vs_justified
010950,S-Oil,S-Oil Corporation,155600,112582792,17517882435200,17855724303200,138279,19210,12,CFS,KRW,"no NCI, NI = total NI",176952000000.0,8887401000000.0,-193042000000.0,8695647000000.0,330.0,1519.0,21.8,True,20250317.0,,2,False,2.009105283220595,0.019910432757563205,-0.022199843208906708,4.211027596646991,0.002120822622107969,0.21724818959842002,0.6976894902439305,Chemicals & Energy,Chemicals & Energy,0.019910432757563205,-0.0631004828440358,0.7607899730879663,1.1399660685450095,0.08336729811324683,0.9195042683075838,-0.0012518020240339996,-1605.970470287422
018260,삼성에스디에스,"SAMSUNG SDS CO., LTD.",220500,77377800,17061804900000,17061804900000,126186,62021,12,CFS,KRW,standard,759538805950.0,9916106572212.0,756996881809.0,9333119577877.0,3190.0,9819.0,32.5,True,20260319.0,,1,False,1.7206153217244013,0.0765964746767106,0.08110866634596293,-0.4512191669252333,0.014467120181405895,0.3248803340462369,0.5426819720384146,Software & Internet,Software & Internet,0.0765964746767106,0.16935274805707434,0.3733292239813403,0.4525624795235845,0.036022224276936576,0.3373866058125962,0.7909988029774431,1.17524390080963
003550,LG,LG Corp.,111900,151192004,16918385247600,17122544539800,120021,64992,12,CFS,KRW,standard,737248000000.0,28708510000000.0,574727000000.0,27083363000000.0,3100.0,4780.0,64.86,True,20241122.0,20240829.0,4,False,0.5964274892636364,0.025680468961990714,0.02122066598597818,0.44598029760125335,0.02770330652368186,0.6485355648535565,-0.5167976051624148,Holding Companies,Holding Companies,0.025680468961990714,-0.38702109719617606,-0.12977650796623874,-0.12170829981425413,-0.7725790243699617,-0.33845809741916233,0.07939088388369424,6.512543759273275
267250,HD현대,"HD HYUNDAI CO.,LTD.",205500,78993085,16233078967500,16233078967500,1205709,64992,12,CFS,KRW,standard,962697249000.0,10116362882000.0,509021030000.0,8675322438000.0,4000.0,13623.0,29.4,True,20241216.0,,2,False,1.604635891065498,0.09516238792826649,0.05867459493728618,3.648779299098031,0.019464720194647202,0.29362108199368714,0.4728968716963276,Holding Companies,Holding Companies,0.09516238792826649,0.029869710279832762,0.44302716141649484,0.557414635354865,0.21711545248878067,0.1277136315023788,1.050478129950557,0.5275290796782448
003670,포스코퓨처엠,"POSCO FUTURE M CO., LTD.",179900,88946220,16001424978000,16001424978000,155276,282,12,CFS,KRW,standard,32262297485.0,4067558055710.0,-212323486396.0,2970273518789.0,250.0,51.0,60.9,True,20241223.0,20240829.0,3,False,3.9339143434074284,0.0079316132783183,-0.07148280623077624,7.9414419509094545,0.0013896609227348527,4.901960784313726,1.3696349463204252,Industrials,Industrials,0.0079316132783183,0.4755360633403237,0.8940988829801014,1.445131446863499,0.14480341290115328,1.6817060757358855,-0.1686691530744281,-24.32325900558428
079550,LIG디펜스앤에어로스페이스,"LIG Defense&Aerospace Co., Ltd.",692000,22000000,15224000000000,15224000000000,503668,25200,12,CFS,KRW,standard,253355820875.0,1430099949880.0,219434507874.0,1209332843260.0,2950.0,11604.0,25.4,True,20260331.0,,1,False,10.645409785013593,0.17715952014141328,0.18145087938112234,-0.4291359239709053,0.00426300578034682,0.2542226818338504,2.3651287931435965,Industrials,Industrials,0.17715952014141328,1.490901784224816,0.8742270089187805,1.3970217012575157,1.1402972597243248,1.4021249081279044,2.1964794277111035,3.8465784157636795
035720,카카오,Kakao Corp.,33450,442999903,14818346755350,14818346755350,258801,63120,12,CFS,KRW,standard,491491558183.0,11276217552488.0,55277416537.0,10141299899346.0,75.0,1118.0,6.7,True,20260821.0,,1,False,1.314123879428032,0.043586562239973516,0.005450722992677179,3.8135839247296333,0.002242152466367713,0.06708407871198568,0.27317019220011635,Software & Internet,Software & Internet,0.043586562239973516,-0.028706390999563736,0.3018765831996801,0.35239430823112916,-0.2334895555613617,0.3165933462045011,0.32964849144304254,2.986439839828873
086280,현대글로비스,"HYUNDAI GLOVIS Co., LTD.",196900,75000000,14767500000000,14767500000000,360595,5299,12,CFS,KRW,standard,1733738515082.0,10351204581947.0,1093860048142.0,8773151741324.0,5800.0,23117.0,25.1,True,20241031.0,,3,False,1.4266455544464103,0.16749147419090948,0.12468267737688989,4.280879681401959,0.029456576942610464,0.25089760782108406,0.3553259225308736,Transport,Transport,0.16749147419090948,0.04979180827310681,0.3055341142577668,0.35734978930489003,0.5135961876412545,-0.534832507746478,2.061357711779805,-0.3079097595270718
272210,한화시스템,"HANWHA SYSTEMS Co., Ltd.",73900,188919389,13961142847100,13961142847100,339391,26299,12,CFS,KRW,standard,242231770680.0,4849228707428.0,454300056693.0,2490054967099.0,500.0,1952.0,44.7,True,20250626.0,20250507.0,3,False,2.8790440066715064,0.049952638923578055,0.18244579444857606,-13.249315552499802,0.006765899864682003,0.25614754098360654,1.0574582969149224,Tech Hardware & Semis,Tech Hardware & Semis,0.049952638923578055,0.911961285479074,0.14549701143584848,0.15661427796105576,-0.3516727319382116,1.0529152172780454,0.4186215072564449,5.877439302008489
278470,에이피알,"APR Co., Ltd.",368500,37438155,13795960117500,13795960117500,1190568,20423,12,CFS,KRW,standard,289654813287.0,445799810314.0,107590435967.0,323524073990.0,5090.0,7765.0,65.8,True,20260331.0,,1,False,30.94653653572169,0.6497418944233759,0.33255774335459676,31.718415106877917,0.013812754409769335,0.6555054732775274,3.4322610877224466,Chemicals & Energy,Chemicals & Energy,0.3604605913531132,1.9801970068509496,1.452064080871497,3.2719230158941723,2.8179388955917632,1.0881456570230688,8.801344739562298,2.516114576970962
